-1.971097685632656,0.444091177643618,0.5002966843792223,-0.8134917987200034,2.331084246283202,-2.4152938963668182,0.022005605957206423,2.057387349747845,4.0,1.0,11.0
-0.9738404762715913,1.6013579518780094,-0.08306374147668305,2.804996798858559,-0.6042252804935048,0.9785011698567306,0.5207545490480446,-0.07533210151607875,3.0,0.0,7.0
-0.29765683973925716,0.30668964729637466,0.49208262442830975,1.0472061686838903,0.46265615883778893,0.8100659166329778,1.2677225875777445,1.9845083093940348,4.0,1.0,8.0
-0.9738404762715913,1.6013579518780094,-0.08306374147668305,2.804996798858559,-0.6042252804935048,0.9785011698567306,0.5207545490480446,-0.07533210151607875,4.0,0.0,10.0
-0.9738404762715913,1.6013579518780094,-0.08306374147668305,2.804996798858559,-0.6042252804935048,0.9785011698567306,0.5207545490480446,-0.07533210151607875,3.0,0.0,12.0
-1.971097685632656,0.444091177643618,0.5002966843792223,-0.8134917987200034,2.331084246283202,-2.4152938963668182,0.022005605957206423,2.057387349747845,4.0,0.0,13.0
-1.971097685632656,0.444091177643618,0.5002966843792223,-0.8134917987200034,2.331084246283202,-2.4152938963668182,0.022005605957206423,2.057387349747845,2.0,0.0,10.0
-1.971097685632656,0.444091177643618,0.5002966843792223,-0.8134917987200034,2.331084246283202,-2.4152938963668182,0.022005605957206423,2.057387349747845,2.0,0.0,5.0
-0.9738404762715913,1.6013579518780094,-0.08306374147668305,2.804996798858559,-0.6042252804935048,0.9785011698567306,0.5207545490480446,-0.07533210151607875,5.0,0.0,14.0
-1.971097685632656,0.444091177643618,0.5002966843792223,-0.8134917987200034,2.331084246283202,-2.4152938963668182,0.022005605957206423,2.057387349747845,6.0,3.0,10.0
