-0.5653541400786334,1.1881055732059491,-0.519318837889382,2.591261264225249,-0.528396958014179,-0.400060302859392,-0.28013149032284845,0.6445666004669841,2.0,0.0,10.0
-2.141528538868098,0.9204164072224233,0.838988551142084,-1.2984391692529709,2.681361686798673,-1.8417720218645777,0.1874316065714373,2.249937299398208,2.0,0.0,7.0
-0.5653541400786334,1.1881055732059491,-0.519318837889382,2.591261264225249,-0.528396958014179,-0.400060302859392,-0.28013149032284845,0.6445666004669841,3.0,0.0,5.0
-0.3629581966609752,0.3474640996126907,0.23848726729846978,1.0557346941354528,0.5280601244960103,1.060826161845446,1.5043291116956266,1.9992145716146146,2.0,0.0,5.0
-0.3629581966609752,0.3474640996126907,0.23848726729846978,1.0557346941354528,0.5280601244960103,1.060826161845446,1.5043291116956266,1.9992145716146146,4.0,1.0,9.0
-0.3629581966609752,0.3474640996126907,0.23848726729846978,1.0557346941354528,0.5280601244960103,1.060826161845446,1.5043291116956266,1.9992145716146146,3.0,0.0,10.0
-0.3629581966609752,0.3474640996126907,0.23848726729846978,1.0557346941354528,0.5280601244960103,1.060826161845446,1.5043291116956266,1.9992145716146146,3.0,0.0,8.0
-2.141528538868098,0.9204164072224233,0.838988551142084,-1.2984391692529709,2.681361686798673,-1.8417720218645777,0.1874316065714373,2.249937299398208,3.0,0.0,10.0
-0.5653541400786334,1.1881055732059491,-0.519318837889382,2.591261264225249,-0.528396958014179,-0.400060302859392,-0.28013149032284845,0.6445666004669841,1.0,0.0,4.0
-0.5653541400786334,1.1881055732059491,-0.519318837889382,2.591261264225249,-0.528396958014179,-0.400060302859392,-0.28013149032284845,0.6445666004669841,4.0,1.0,8.0
