0.2919877811205982,0.17959264989636448,0.01336625511737044,0.2896334405217016,0.8630446035324766,0.5868948471633044,0.09707861598751333,0.6553361439713455
0.21047860577422883,0.6039365063301545,0.5005477514442512,0.650520757887915,0.10933586530814432,0.6421457216229879,0.8430110928774913,0.6549357519630298
0.06803030685194356,0.35681908967801756,0.5808564246943921,0.4661247836817365,0.29060097381806516,0.749997355714436,0.3589671948008073,0.32223241699162664
0.6414573395247432,0.9042244690893476,0.6658408260852691,0.4796584928318809,0.2818326827772921,0.8184115534902658,0.598906827046787,0.47352140494774186
0.9918921905443202,0.5133172296815214,0.1568235394668962,0.7758045294677838,0.31841873328033143,0.3016939985053444,0.3671333525820035,0.6842240652774046
0.5952260502407065,0.8769398895716178,0.730508436441782,0.9242708325030897,0.5719255633335025,0.6641336229211311,0.9169197900318505,0.6275423288643417
0.8563995662827495,0.6986204745434631,0.38441480643922754,0.06139560133500821,0.6273102452504039,0.1498551352921329,0.6077896327136897,0.7281156723377911
0.10520011761961812,0.4919968233443137,0.9022940895630408,0.2262078142320103,0.08421693472913883,0.23779137874897427,0.4066089199235424,0.572086815395039
0.42122143979921667,0.09856344037155451,0.6496861209487658,0.5173496051145986,0.7550140297482715,0.41068147976213987,0.2676454056420454,0.7649822873427033
0.8856423157531867,0.6776474016884997,0.8597705026907911,0.8872665846417541,0.18222825604494297,0.11700103451779853,0.6767514037075756,0.1788141816000095
0.10748024520076505,0.172519615417413,0.8196697513051164,0.6400726422757897,0.4480320188731486,0.054730822080986896,0.8948262216774897,0.779809375929115
0.12197653108969375,0.5065474134576119,0.617360395581685,0.9494952332818279,0.4984402452561866,0.15587012001420897,0.6857149337887389,0.4781725445863101
0.008768837787481831,0.013295095951737501,0.35934812889967904,0.9633074116631499,0.4548728701667658,0.9006007614494419,0.5636991444684807,0.691288904883021
0.8275077711999256,0.8544782787881854,0.019263496333488783,0.31065311217753544,0.63573943671794,0.8400085829763092,0.8457364108495627,0.5617733149230887
0.7185734088703141,0.42967867301335994,0.3275341088640433,0.07867154755506645,0.2607017030280374,0.456267918056674,0.04360446002924079,0.021771732060474558
0.26654832278564666,0.031725198595811355,0.36228982777031327,0.5748272911177408,0.06027098661307351,0.7391960162964114,0.38110650444755545,0.14492149238167285
0.47410301549271183,0.2516480688664976,0.7516571871871512,0.44135215679052886,0.2633959676064611,0.10808318484564416,0.4714936346615357,0.47737630899827366
0.9439503346020914,0.8871116214173607,0.6475990881223513,0.9382051263292521,0.6856976891100875,0.5577050926739457,0.4402609877724283,0.28930265061963
0.11652500234977936,0.3582326137388484,0.8814562777882525,0.4609566518217564,0.8910075877352815,0.15742345867488805,0.028473484517604675,0.9382535099497844
0.6610443857102237,0.884689871137276,0.9613465804855386,0.6100033821220798,0.6488652106813522,0.282281363180763,0.4617778556360862,0.7858258135966742
0.36760696410544613,0.9280318487504693,0.8215784907521114,0.37751991694557274,0.16063141515732104,0.20499944109475754,0.12025665366179117,0.35900783321505925
0.13798456804998382,0.6530880622578074,0.4842350428606248,0.26855337651434763,0.7768737139451095,0.9277791887708305,0.29428102290751024,0.6976227527136434
